id,pattern,entry,exit,market_filter,pyramid,period,start,end,initial_cash,ending_equity,total_return_pct,cagr_pct,max_drawdown_pct,closed_trades,win_rate_pct,profit_factor,average_win_pct,average_loss_pct,mean_net_r,mean_holding_sessions,average_exposure_pct,fees_and_fixed_charges
three_or_two_smaller__intraday_pivot__atr_trail__m1__a1,three_or_two_smaller,intraday_pivot,atr_trail,True,True,later,2024-01-01,2026-09-23,100000,99342.7559413514,-0.6572440586486095,-0.24152587875377884,2.107181139663794,7,28.571428571428573,0.6175650182052669,7.684534794619335,-6.04774429143753,-0.27805385404705824,7.428571428571429,0.43364701847778403,274.1946364383977
three_or_two_smaller__intraday_pivot__atr_trail__m1__a1,three_or_two_smaller,intraday_pivot,atr_trail,True,True,later_stress,2024-01-01,2026-09-23,100000,98837.31439526187,-1.162685604738134,-0.4279561602283266,1.9070610449237635,6,16.666666666666668,0.3790555871230971,11.536732685270358,-6.770564210424543,-0.4637635312366841,6.333333333333333,0.27248587445812117,451.3607326502828
three_or_two_smaller__intraday_pivot__atr_trail__m1__a1,three_or_two_smaller,intraday_pivot,atr_trail,True,True,full,2016-01-01,2026-09-23,100000,98868.38730907586,-1.1316126909241442,-0.10603815746583756,3.3052821805378496,37,32.432432432432435,0.8750921524612685,9.868575304671019,-5.60042558216308,-0.08897789581368282,10.162162162162161,0.9422654293656582,1488.7452547164337
three_or_two_smaller__intraday_pivot__atr_trail__m1__a1,three_or_two_smaller,intraday_pivot,atr_trail,True,True,full_stress,2016-01-01,2026-09-23,100000,97002.42046941724,-2.9975795305827613,-0.2833169244139233,4.288130428501169,36,27.77777777777778,0.6838356071860006,10.705747612092015,-6.0972692401795126,-0.19195792288447247,10.055555555555555,0.82576266637366,2763.36100198712
three_or_two_smaller__intraday_pivot__weekly_sma10__m0__a0,three_or_two_smaller,intraday_pivot,weekly_sma10,False,False,development,2016-01-01,2020-12-31,100000,102096.48619034622,2.096486190346214,0.4158816750041039,2.4190341394915937,12,25.0,1.585205715370329,28.072412409293317,-5.672405333866787,0.36938449133572293,32.333333333333336,2.5730375434962145,506.6529456675836
three_or_two_smaller__intraday_pivot__weekly_sma10__m0__a0,three_or_two_smaller,intraday_pivot,weekly_sma10,False,False,validation,2021-01-01,2023-12-29,100000,105356.78155236533,5.3567815523653195,1.760704879059416,6.205672798202078,18,38.888888888888886,2.1716813039792195,23.086218233724185,-6.659943243460381,0.6212429977925292,35.333333333333336,6.103787875232052,721.6439412096224
three_or_two_smaller__intraday_pivot__weekly_sma10__m0__a0,three_or_two_smaller,intraday_pivot,weekly_sma10,False,False,later,2024-01-01,2026-09-23,100000,103818.87643922277,3.8188764392227847,1.3838554675169146,2.206882266488719,8,25.0,2.469245972460249,44.42012155380988,-7.070734549283544,0.9570106861116126,25.875,2.6680151580590343,323.8009707356156
three_or_two_smaller__intraday_pivot__weekly_sma10__m0__a0,three_or_two_smaller,intraday_pivot,weekly_sma10,False,False,later_stress,2024-01-01,2026-09-23,100000,99173.3429167129,-0.8266570832870968,-0.3039461916810815,2.2571065479625285,6,16.666666666666668,0.6280702497243181,22.69044696973102,-7.816161940337207,-0.3511721786897346,14.833333333333334,0.8656372298693265,452.3718515713993
three_or_two_smaller__intraday_pivot__weekly_sma10__m0__a0,three_or_two_smaller,intraday_pivot,weekly_sma10,False,False,full,2016-01-01,2026-09-23,100000,115093.62303959884,15.093623039598846,1.3191219287175482,6.1893508273392905,38,31.57894736842105,2.3539864394568024,31.83941754868627,-6.403611579088963,0.8103948296764146,34.55263157894737,3.890143350000504,1578.801939462513
three_or_two_smaller__intraday_pivot__weekly_sma10__m0__a0,three_or_two_smaller,intraday_pivot,weekly_sma10,False,False,full_stress,2016-01-01,2026-09-23,100000,112676.93893974664,12.676938939746641,1.1188794182717787,5.955730496408817,38,28.94736842105263,2.127251677693501,33.81817185350677,-6.848913843409194,0.6457296512067247,34.55263157894737,3.6212295840275237,3006.835330015614
three_or_two_smaller__intraday_pivot__weekly_sma10__m0__a1,three_or_two_smaller,intraday_pivot,weekly_sma10,False,True,development,2016-01-01,2020-12-31,100000,102096.48619034622,2.096486190346214,0.4158816750041039,2.4190341394915937,12,25.0,1.585205715370329,28.072412409293317,-5.672405333866787,0.36938449133572293,32.333333333333336,2.5730375434962145,506.6529456675836
three_or_two_smaller__intraday_pivot__weekly_sma10__m0__a1,three_or_two_smaller,intraday_pivot,weekly_sma10,False,True,validation,2021-01-01,2023-12-29,100000,105356.78155236533,5.3567815523653195,1.760704879059416,6.205672798202078,18,38.888888888888886,2.1716813039792195,23.086218233724185,-6.659943243460381,0.6212429977925292,35.333333333333336,6.103787875232052,721.6439412096224
three_or_two_smaller__intraday_pivot__weekly_sma10__m0__a1,three_or_two_smaller,intraday_pivot,weekly_sma10,False,True,later,2024-01-01,2026-09-23,100000,103818.87643922277,3.8188764392227847,1.3838554675169146,2.206882266488719,8,25.0,2.469245972460249,44.42012155380988,-7.070734549283544,0.9570106861116126,25.875,2.6680151580590343,323.8009707356156
three_or_two_smaller__intraday_pivot__weekly_sma10__m0__a1,three_or_two_smaller,intraday_pivot,weekly_sma10,False,True,later_stress,2024-01-01,2026-09-23,100000,99173.3429167129,-0.8266570832870968,-0.3039461916810815,2.2571065479625285,6,16.666666666666668,0.6280702497243181,22.69044696973102,-7.816161940337207,-0.3511721786897346,14.833333333333334,0.8656372298693265,452.3718515713993
three_or_two_smaller__intraday_pivot__weekly_sma10__m0__a1,three_or_two_smaller,intraday_pivot,weekly_sma10,False,True,full,2016-01-01,2026-09-23,100000,115093.62303959884,15.093623039598846,1.3191219287175482,6.1893508273392905,38,31.57894736842105,2.3539864394568024,31.83941754868627,-6.403611579088963,0.8103948296764146,34.55263157894737,3.890143350000504,1578.801939462513
three_or_two_smaller__intraday_pivot__weekly_sma10__m0__a1,three_or_two_smaller,intraday_pivot,weekly_sma10,False,True,full_stress,2016-01-01,2026-09-23,100000,112676.93893974664,12.676938939746641,1.1188794182717787,5.955730496408817,38,28.94736842105263,2.127251677693501,33.81817185350677,-6.848913843409194,0.6457296512067247,34.55263157894737,3.6212295840275237,3006.835330015614
three_or_two_smaller__intraday_pivot__weekly_sma10__m1__a0,three_or_two_smaller,intraday_pivot,weekly_sma10,True,False,development,2016-01-01,2020-12-31,100000,102086.71370944486,2.086713709444865,0.4139590148755312,2.419268802782093,12,25.0,1.5808932667576403,28.072412409293317,-5.683211811812836,0.36938449133572293,32.25,2.5675526765445604,506.76571222110533
three_or_two_smaller__intraday_pivot__weekly_sma10__m1__a0,three_or_two_smaller,intraday_pivot,weekly_sma10,True,False,validation,2021-01-01,2023-12-29,100000,105459.12856118946,5.4591285611894635,1.793758574207116,6.112474078192798,16,37.5,2.2711826001125015,26.459638301983592,-6.5674785829018845,0.740543966035273,36.9375,5.744094734291231,652.3182677923069
three_or_two_smaller__intraday_pivot__weekly_sma10__m1__a0,three_or_two_smaller,intraday_pivot,weekly_sma10,True,False,later,2024-01-01,2026-09-23,100000,104304.26243432515,4.304262434325157,1.5574231377972092,2.206882266488719,7,28.571428571428573,3.036246030678562,44.42012155380988,-7.126540302364984,1.2365836412704145,28.714285714285715,2.6174270509672484,283.05981069227164
three_or_two_smaller__intraday_pivot__weekly_sma10__m1__a0,three_or_two_smaller,intraday_pivot,weekly_sma10,True,False,later_stress,2024-01-01,2026-09-23,100000,99173.3429167129,-0.8266570832870968,-0.3039461916810815,2.2571065479625285,6,16.666666666666668,0.6280702497243181,22.69044696973102,-7.816161940337207,-0.3511721786897346,14.833333333333334,0.8656372298693265,452.3718515713993
three_or_two_smaller__intraday_pivot__weekly_sma10__m1__a0,three_or_two_smaller,intraday_pivot,weekly_sma10,True,False,full,2016-01-01,2026-09-23,100000,115679.97789852935,15.679977898529351,1.3671312333236818,6.090350025255608,35,31.428571428571427,2.509695262695582,34.475210250915225,-6.342501489222898,0.9274666578286457,36.02857142857143,3.7759077590036236,1468.5435180215156
three_or_two_smaller__intraday_pivot__weekly_sma10__m1__a0,three_or_two_smaller,intraday_pivot,weekly_sma10,True,False,full_stress,2016-01-01,2026-09-23,100000,113394.39610889417,13.394396108894169,1.1787300129049827,5.776620633036822,35,28.571428571428573,2.2860167596717496,36.996210330691106,-6.766820769944769,0.7519205632245656,36.02857142857143,3.514718719246517,2790.630599819678
three_or_two_smaller__intraday_pivot__weekly_sma10__m1__a1,three_or_two_smaller,intraday_pivot,weekly_sma10,True,True,development,2016-01-01,2020-12-31,100000,102086.71370944486,2.086713709444865,0.4139590148755312,2.419268802782093,12,25.0,1.5808932667576403,28.072412409293317,-5.683211811812836,0.36938449133572293,32.25,2.5675526765445604,506.76571222110533
three_or_two_smaller__intraday_pivot__weekly_sma10__m1__a1,three_or_two_smaller,intraday_pivot,weekly_sma10,True,True,validation,2021-01-01,2023-12-29,100000,105459.12856118946,5.4591285611894635,1.793758574207116,6.112474078192798,16,37.5,2.2711826001125015,26.459638301983592,-6.5674785829018845,0.740543966035273,36.9375,5.744094734291231,652.3182677923069
three_or_two_smaller__intraday_pivot__weekly_sma10__m1__a1,three_or_two_smaller,intraday_pivot,weekly_sma10,True,True,later,2024-01-01,2026-09-23,100000,104304.26243432515,4.304262434325157,1.5574231377972092,2.206882266488719,7,28.571428571428573,3.036246030678562,44.42012155380988,-7.126540302364984,1.2365836412704145,28.714285714285715,2.6174270509672484,283.05981069227164
three_or_two_smaller__intraday_pivot__weekly_sma10__m1__a1,three_or_two_smaller,intraday_pivot,weekly_sma10,True,True,later_stress,2024-01-01,2026-09-23,100000,99173.3429167129,-0.8266570832870968,-0.3039461916810815,2.2571065479625285,6,16.666666666666668,0.6280702497243181,22.69044696973102,-7.816161940337207,-0.3511721786897346,14.833333333333334,0.8656372298693265,452.3718515713993
three_or_two_smaller__intraday_pivot__weekly_sma10__m1__a1,three_or_two_smaller,intraday_pivot,weekly_sma10,True,True,full,2016-01-01,2026-09-23,100000,115679.97789852935,15.679977898529351,1.3671312333236818,6.090350025255608,35,31.428571428571427,2.509695262695582,34.475210250915225,-6.342501489222898,0.9274666578286457,36.02857142857143,3.7759077590036236,1468.5435180215156
three_or_two_smaller__intraday_pivot__weekly_sma10__m1__a1,three_or_two_smaller,intraday_pivot,weekly_sma10,True,True,full_stress,2016-01-01,2026-09-23,100000,113394.39610889417,13.394396108894169,1.1787300129049827,5.776620633036822,35,28.571428571428573,2.2860167596717496,36.996210330691106,-6.766820769944769,0.7519205632245656,36.02857142857143,3.514718719246517,2790.630599819678
three_or_two_smaller__intraday_pivot__target_3r__m0__a0,three_or_two_smaller,intraday_pivot,target_3r,False,False,development,2016-01-01,2020-12-31,100000,99474.77580281963,-0.5252241971803739,-0.10528063037893443,2.5196873117669827,12,25.0,0.8772353702827892,17.4874855258449,-6.70151210023411,-0.09542342895992233,23.5,1.7363376982604033,502.85058660941087
three_or_two_smaller__intraday_pivot__target_3r__m0__a0,three_or_two_smaller,intraday_pivot,target_3r,False,False,validation,2021-01-01,2023-12-29,100000,103324.35613046752,3.3243561304675318,1.099845884605255,4.122291066261918,19,36.8421052631579,1.5858684067567104,19.24308148212859,-7.470448689459843,0.3407256189333962,20.526315789473685,3.381577933573629,763.308184213001
three_or_two_smaller__intraday_pivot__target_3r__m0__a0,three_or_two_smaller,intraday_pivot,target_3r,False,False,later,2024-01-01,2026-09-23,100000,99880.0935601786,-0.11990643982139337,-0.043988419808105306,2.1807899762213867,8,25.0,0.9538680927274256,17.661140375910584,-7.070734549283544,-0.094476457946012,8.125,0.5680623909609576,316.8605986155733
three_or_two_smaller__intraday_pivot__target_3r__m0__a0,three_or_two_smaller,intraday_pivot,target_3r,False,False,later_stress,2024-01-01,2026-09-23,100000,98893.31772986846,-1.1066822701315426,-0.40726983462204824,2.2571065479625285,6,16.666666666666668,0.5020812514811597,18.138811727239077,-7.816161940337207,-0.4478922524266702,6.333333333333333,0.2760153908170879,451.52924820075407
three_or_two_smaller__intraday_pivot__target_3r__m0__a0,three_or_two_smaller,intraday_pivot,target_3r,False,False,full,2016-01-01,2026-09-23,100000,102657.1141537659,2.657114153765905,0.24477102571633935,4.119514552733405,39,30.76923076923077,1.211500368156288,18.54040383108416,-7.125189435339441,0.11723037234996593,18.897435897435898,1.8950770075431642,1583.5889336398104
three_or_two_smaller__intraday_pivot__target_3r__m0__a0,three_or_two_smaller,intraday_pivot,target_3r,False,False,full_stress,2016-01-01,2026-09-23,100000,101228.68114689256,1.228681146892563,0.11390891946119197,4.042247912838725,38,31.57894736842105,1.1013819654691985,17.76914803070148,-7.825390348698359,0.04198012463413933,19.342105263157894,1.7066403985851122,2945.894487409702
three_or_two_smaller__intraday_pivot__target_3r__m0__a1,three_or_two_smaller,intraday_pivot,target_3r,False,True,development,2016-01-01,2020-12-31,100000,99474.77580281963,-0.5252241971803739,-0.10528063037893443,2.5196873117669827,12,25.0,0.8772353702827892,17.4874855258449,-6.70151210023411,-0.09542342895992233,23.5,1.7363376982604033,502.85058660941087
three_or_two_smaller__intraday_pivot__target_3r__m0__a1,three_or_two_smaller,intraday_pivot,target_3r,False,True,validation,2021-01-01,2023-12-29,100000,103324.35613046752,3.3243561304675318,1.099845884605255,4.122291066261918,19,36.8421052631579,1.5858684067567104,19.24308148212859,-7.470448689459843,0.3407256189333962,20.526315789473685,3.381577933573629,763.308184213001
three_or_two_smaller__intraday_pivot__target_3r__m0__a1,three_or_two_smaller,intraday_pivot,target_3r,False,True,later,2024-01-01,2026-09-23,100000,99880.0935601786,-0.11990643982139337,-0.043988419808105306,2.1807899762213867,8,25.0,0.9538680927274256,17.661140375910584,-7.070734549283544,-0.094476457946012,8.125,0.5680623909609576,316.8605986155733
three_or_two_smaller__intraday_pivot__target_3r__m0__a1,three_or_two_smaller,intraday_pivot,target_3r,False,True,later_stress,2024-01-01,2026-09-23,100000,98893.31772986846,-1.1066822701315426,-0.40726983462204824,2.2571065479625285,6,16.666666666666668,0.5020812514811597,18.138811727239077,-7.816161940337207,-0.4478922524266702,6.333333333333333,0.2760153908170879,451.52924820075407
three_or_two_smaller__intraday_pivot__target_3r__m0__a1,three_or_two_smaller,intraday_pivot,target_3r,False,True,full,2016-01-01,2026-09-23,100000,102657.1141537659,2.657114153765905,0.24477102571633935,4.119514552733405,39,30.76923076923077,1.211500368156288,18.54040383108416,-7.125189435339441,0.11723037234996593,18.897435897435898,1.8950770075431642,1583.5889336398104
three_or_two_smaller__intraday_pivot__target_3r__m0__a1,three_or_two_smaller,intraday_pivot,target_3r,False,True,full_stress,2016-01-01,2026-09-23,100000,101228.68114689256,1.228681146892563,0.11390891946119197,4.042247912838725,38,31.57894736842105,1.1013819654691985,17.76914803070148,-7.825390348698359,0.04198012463413933,19.342105263157894,1.7066403985851122,2945.894487409702
three_or_two_smaller__intraday_pivot__target_3r__m1__a0,three_or_two_smaller,intraday_pivot,target_3r,True,False,development,2016-01-01,2020-12-31,100000,99465.00332191827,-0.5349966780817339,-0.1072437235404955,2.5199316189652765,12,25.0,0.8752361593668841,17.4874855258449,-6.712318578180159,-0.09542342895992233,23.416666666666668,1.7307722709444369,502.96335316293255
three_or_two_smaller__intraday_pivot__target_3r__m1__a0,three_or_two_smaller,intraday_pivot,target_3r,True,False,validation,2021-01-01,2023-12-29,100000,104122.68315657569,4.1226831565756905,1.3604510086949295,3.3842988299026655,17,41.1764705882353,1.8432172182679192,19.2434390293864,-7.3521113112948395,0.4985395239074564,20.176470588235293,3.012191158788865,695.8712021355954
three_or_two_smaller__intraday_pivot__target_3r__m1__a0,three_or_two_smaller,intraday_pivot,target_3r,True,False,later,2024-01-01,2026-09-23,100000,100365.47955528098,0.36547955528098974,0.13387272080906953,2.1807899762213867,7,28.571428571428573,1.1728998417476209,17.661140375910584,-7.126540302364984,0.03488404806170057,8.428571428571429,0.5154881180913372,276.11943857222934
three_or_two_smaller__intraday_pivot__target_3r__m1__a0,three_or_two_smaller,intraday_pivot,target_3r,True,False,later_stress,2024-01-01,2026-09-23,100000,98893.31772986846,-1.1066822701315426,-0.40726983462204824,2.2571065479625285,6,16.666666666666668,0.5020812514811597,18.138811727239077,-7.816161940337207,-0.4478922524266702,6.333333333333333,0.2760153908170879,451.52924820075407
three_or_two_smaller__intraday_pivot__target_3r__m1__a0,three_or_two_smaller,intraday_pivot,target_3r,True,False,full,2016-01-01,2026-09-23,100000,103946.3894383637,3.9463894383636955,0.36147450574623985,3.394441743653076,36,33.333333333333336,1.3486214965184258,18.54118401675589,-7.0646583174629045,0.2104685386375319,18.97222222222222,1.7819544028171046,1476.9152802870763
three_or_two_smaller__intraday_pivot__target_3r__m1__a0,three_or_two_smaller,intraday_pivot,target_3r,True,False,full_stress,2016-01-01,2026-09-23,100000,102019.68118966641,2.0196811896664224,0.1865796334430181,3.2538053671453904,36,33.333333333333336,1.1782859265629657,17.76914803070148,-7.7432834129145105,0.0998679093360359,19.083333333333332,1.605729045833535,2815.392361874337
three_or_two_smaller__intraday_pivot__target_3r__m1__a1,three_or_two_smaller,intraday_pivot,target_3r,True,True,development,2016-01-01,2020-12-31,100000,99465.00332191827,-0.5349966780817339,-0.1072437235404955,2.5199316189652765,12,25.0,0.8752361593668841,17.4874855258449,-6.712318578180159,-0.09542342895992233,23.416666666666668,1.7307722709444369,502.96335316293255
three_or_two_smaller__intraday_pivot__target_3r__m1__a1,three_or_two_smaller,intraday_pivot,target_3r,True,True,validation,2021-01-01,2023-12-29,100000,104122.68315657569,4.1226831565756905,1.3604510086949295,3.3842988299026655,17,41.1764705882353,1.8432172182679192,19.2434390293864,-7.3521113112948395,0.4985395239074564,20.176470588235293,3.012191158788865,695.8712021355954
three_or_two_smaller__intraday_pivot__target_3r__m1__a1,three_or_two_smaller,intraday_pivot,target_3r,True,True,later,2024-01-01,2026-09-23,100000,100365.47955528098,0.36547955528098974,0.13387272080906953,2.1807899762213867,7,28.571428571428573,1.1728998417476209,17.661140375910584,-7.126540302364984,0.03488404806170057,8.428571428571429,0.5154881180913372,276.11943857222934
three_or_two_smaller__intraday_pivot__target_3r__m1__a1,three_or_two_smaller,intraday_pivot,target_3r,True,True,later_stress,2024-01-01,2026-09-23,100000,98893.31772986846,-1.1066822701315426,-0.40726983462204824,2.2571065479625285,6,16.666666666666668,0.5020812514811597,18.138811727239077,-7.816161940337207,-0.4478922524266702,6.333333333333333,0.2760153908170879,451.52924820075407
three_or_two_smaller__intraday_pivot__target_3r__m1__a1,three_or_two_smaller,intraday_pivot,target_3r,True,True,full,2016-01-01,2026-09-23,100000,103946.3894383637,3.9463894383636955,0.36147450574623985,3.394441743653076,36,33.333333333333336,1.3486214965184258,18.54118401675589,-7.0646583174629045,0.2104685386375319,18.97222222222222,1.7819544028171046,1476.9152802870763
three_or_two_smaller__intraday_pivot__target_3r__m1__a1,three_or_two_smaller,intraday_pivot,target_3r,True,True,full_stress,2016-01-01,2026-09-23,100000,102019.68118966641,2.0196811896664224,0.1865796334430181,3.2538053671453904,36,33.333333333333336,1.1782859265629657,17.76914803070148,-7.7432834129145105,0.0998679093360359,19.083333333333332,1.605729045833535,2815.392361874337
three_or_two_smaller__close_volume_next_open__atr_trail__m0__a0,three_or_two_smaller,close_volume_next_open,atr_trail,False,False,development,2016-01-01,2020-12-31,100000,100047.77326734416,0.047773267344153325,0.009554136116385337,0.869218439213304,2,50.0,1.1187610896281832,5.182589428696768,-4.0548873638735214,0.041713983757128814,20.5,0.2857891880416689,95.94426520407166
three_or_two_smaller__close_volume_next_open__atr_trail__m0__a0,three_or_two_smaller,close_volume_next_open,atr_trail,False,False,validation,2021-01-01,2023-12-29,100000,100066.41707947342,0.06641707947341313,0.022210145425560768,0.8603429067158719,6,50.0,1.0718342756756067,5.096745025021088,-5.650674737926006,0.01753933872746351,13.0,0.6482274797119604,225.19606873845578
three_or_two_smaller__close_volume_next_open__atr_trail__m0__a0,three_or_two_smaller,close_volume_next_open,atr_trail,False,False,later,2024-01-01,2026-09-23,100000,98604.41824236751,-1.3955817576324914,-0.5140622797650485,1.3955817576324914,3,0.0,0.0,,-6.507642433910749,-1.0000000000000009,3.0,0.054734331368399405,123.42171749081024
three_or_two_smaller__close_volume_next_open__atr_trail__m0__a0,three_or_two_smaller,close_volume_next_open,atr_trail,False,False,later_stress,2024-01-01,2026-09-23,100000,98562.03588554593,-1.43796411445406,-0.5297456873610273,1.43796411445406,3,0.0,0.0,,-7.1482809340430284,-1.000000000000001,3.0,0.05283437563774201,238.24151033633055
three_or_two_smaller__close_volume_next_open__atr_trail__m0__a0,three_or_two_smaller,close_volume_next_open,atr_trail,False,False,full,2016-01-01,2026-09-23,100000,98710.32301799553,-1.289676982004473,-0.12093713109813109,2.1944102369589324,11,36.36363636363637,0.5277151562990311,5.1182061259400085,-5.789322063368188,-0.2555760000109965,11.636363636363637,0.3284832977413056,444.9454843338337
three_or_two_smaller__close_volume_next_open__atr_trail__m0__a0,three_or_two_smaller,close_volume_next_open,atr_trail,False,False,full_stress,2016-01-01,2026-09-23,100000,98303.8425728606,-1.6961574271394109,-0.1593511316445806,2.4580181021087166,11,36.36363636363637,0.39554638566723976,4.322097567277007,-6.506918165434528,-0.32762804910307236,11.636363636363637,0.2958792863199995,845.218601365005
three_or_two_smaller__close_volume_next_open__atr_trail__m0__a1,three_or_two_smaller,close_volume_next_open,atr_trail,False,True,development,2016-01-01,2020-12-31,100000,100047.77326734416,0.047773267344153325,0.009554136116385337,0.869218439213304,2,50.0,1.1187610896281832,5.182589428696768,-4.0548873638735214,0.041713983757128814,20.5,0.2857891880416689,95.94426520407166
three_or_two_smaller__close_volume_next_open__atr_trail__m0__a1,three_or_two_smaller,close_volume_next_open,atr_trail,False,True,validation,2021-01-01,2023-12-29,100000,100066.41707947342,0.06641707947341313,0.022210145425560768,0.8603429067158719,6,50.0,1.0718342756756067,5.096745025021088,-5.650674737926006,0.01753933872746351,13.0,0.6482274797119604,225.19606873845578
three_or_two_smaller__close_volume_next_open__atr_trail__m0__a1,three_or_two_smaller,close_volume_next_open,atr_trail,False,True,later,2024-01-01,2026-09-23,100000,98604.41824236751,-1.3955817576324914,-0.5140622797650485,1.3955817576324914,3,0.0,0.0,,-6.507642433910749,-1.0000000000000009,3.0,0.054734331368399405,123.42171749081024
three_or_two_smaller__close_volume_next_open__atr_trail__m0__a1,three_or_two_smaller,close_volume_next_open,atr_trail,False,True,later_stress,2024-01-01,2026-09-23,100000,98562.03588554593,-1.43796411445406,-0.5297456873610273,1.43796411445406,3,0.0,0.0,,-7.1482809340430284,-1.000000000000001,3.0,0.05283437563774201,238.24151033633055
three_or_two_smaller__close_volume_next_open__atr_trail__m0__a1,three_or_two_smaller,close_volume_next_open,atr_trail,False,True,full,2016-01-01,2026-09-23,100000,98710.32301799553,-1.289676982004473,-0.12093713109813109,2.1944102369589324,11,36.36363636363637,0.5277151562990311,5.1182061259400085,-5.789322063368188,-0.2555760000109965,11.636363636363637,0.3284832977413056,444.9454843338337
three_or_two_smaller__close_volume_next_open__atr_trail__m0__a1,three_or_two_smaller,close_volume_next_open,atr_trail,False,True,full_stress,2016-01-01,2026-09-23,100000,98303.8425728606,-1.6961574271394109,-0.1593511316445806,2.4580181021087166,11,36.36363636363637,0.39554638566723976,4.322097567277007,-6.506918165434528,-0.32762804910307236,11.636363636363637,0.2958792863199995,845.218601365005
three_or_two_smaller__close_volume_next_open__atr_trail__m1__a0,three_or_two_smaller,close_volume_next_open,atr_trail,True,False,development,2016-01-01,2020-12-31,100000,100047.77326734416,0.047773267344153325,0.009554136116385337,0.869218439213304,2,50.0,1.1187610896281832,5.182589428696768,-4.0548873638735214,0.041713983757128814,20.5,0.2857891880416689,95.94426520407166
three_or_two_smaller__close_volume_next_open__atr_trail__m1__a0,three_or_two_smaller,close_volume_next_open,atr_trail,True,False,validation,2021-01-01,2023-12-29,100000,100066.41707947342,0.06641707947341313,0.022210145425560768,0.8603429067158719,6,50.0,1.0718342756756067,5.096745025021088,-5.650674737926006,0.01753933872746351,13.0,0.6482274797119604,225.19606873845578
three_or_two_smaller__close_volume_next_open__atr_trail__m1__a0,three_or_two_smaller,close_volume_next_open,atr_trail,True,False,later,2024-01-01,2026-09-23,100000,98604.41824236751,-1.3955817576324914,-0.5140622797650485,1.3955817576324914,3,0.0,0.0,,-6.507642433910749,-1.0000000000000009,3.0,0.054734331368399405,123.42171749081024
three_or_two_smaller__close_volume_next_open__atr_trail__m1__a0,three_or_two_smaller,close_volume_next_open,atr_trail,True,False,later_stress,2024-01-01,2026-09-23,100000,98562.03588554593,-1.43796411445406,-0.5297456873610273,1.43796411445406,3,0.0,0.0,,-7.1482809340430284,-1.000000000000001,3.0,0.05283437563774201,238.24151033633055
three_or_two_smaller__close_volume_next_open__atr_trail__m1__a0,three_or_two_smaller,close_volume_next_open,atr_trail,True,False,full,2016-01-01,2026-09-23,100000,98710.32301799553,-1.289676982004473,-0.12093713109813109,2.1944102369589324,11,36.36363636363637,0.5277151562990311,5.1182061259400085,-5.789322063368188,-0.2555760000109965,11.636363636363637,0.3284832977413056,444.9454843338337
three_or_two_smaller__close_volume_next_open__atr_trail__m1__a0,three_or_two_smaller,close_volume_next_open,atr_trail,True,False,full_stress,2016-01-01,2026-09-23,100000,98303.8425728606,-1.6961574271394109,-0.1593511316445806,2.4580181021087166,11,36.36363636363637,0.39554638566723976,4.322097567277007,-6.506918165434528,-0.32762804910307236,11.636363636363637,0.2958792863199995,845.218601365005
three_or_two_smaller__close_volume_next_open__atr_trail__m1__a1,three_or_two_smaller,close_volume_next_open,atr_trail,True,True,development,2016-01-01,2020-12-31,100000,100047.77326734416,0.047773267344153325,0.009554136116385337,0.869218439213304,2,50.0,1.1187610896281832,5.182589428696768,-4.0548873638735214,0.041713983757128814,20.5,0.2857891880416689,95.94426520407166
three_or_two_smaller__close_volume_next_open__atr_trail__m1__a1,three_or_two_smaller,close_volume_next_open,atr_trail,True,True,validation,2021-01-01,2023-12-29,100000,100066.41707947342,0.06641707947341313,0.022210145425560768,0.8603429067158719,6,50.0,1.0718342756756067,5.096745025021088,-5.650674737926006,0.01753933872746351,13.0,0.6482274797119604,225.19606873845578
three_or_two_smaller__close_volume_next_open__atr_trail__m1__a1,three_or_two_smaller,close_volume_next_open,atr_trail,True,True,later,2024-01-01,2026-09-23,100000,98604.41824236751,-1.3955817576324914,-0.5140622797650485,1.3955817576324914,3,0.0,0.0,,-6.507642433910749,-1.0000000000000009,3.0,0.054734331368399405,123.42171749081024
three_or_two_smaller__close_volume_next_open__atr_trail__m1__a1,three_or_two_smaller,close_volume_next_open,atr_trail,True,True,later_stress,2024-01-01,2026-09-23,100000,98562.03588554593,-1.43796411445406,-0.5297456873610273,1.43796411445406,3,0.0,0.0,,-7.1482809340430284,-1.000000000000001,3.0,0.05283437563774201,238.24151033633055
three_or_two_smaller__close_volume_next_open__atr_trail__m1__a1,three_or_two_smaller,close_volume_next_open,atr_trail,True,True,full,2016-01-01,2026-09-23,100000,98710.32301799553,-1.289676982004473,-0.12093713109813109,2.1944102369589324,11,36.36363636363637,0.5277151562990311,5.1182061259400085,-5.789322063368188,-0.2555760000109965,11.636363636363637,0.3284832977413056,444.9454843338337
three_or_two_smaller__close_volume_next_open__atr_trail__m1__a1,three_or_two_smaller,close_volume_next_open,atr_trail,True,True,full_stress,2016-01-01,2026-09-23,100000,98303.8425728606,-1.6961574271394109,-0.1593511316445806,2.4580181021087166,11,36.36363636363637,0.39554638566723976,4.322097567277007,-6.506918165434528,-0.32762804910307236,11.636363636363637,0.2958792863199995,845.218601365005
